,성별,연령대,가구소득정도,사용목적1순위값,사용목적2순위값,평일일평균레저시간값,주말일평균레저시간값,휴식오락사용비율,취미사용비율,본인계발사용비율,대인관계교제사용비율,기타사용비율,관심레저활동1순위값,계절,위도,경도,또래인구수
261,0,4,2,1,0,3,3,20.0,40.0,10.0,30.0,0.0,65,3,36.4919,128.8889,448137
262,1,1,2,5,0,3,6,40.0,10.0,10.0,40.0,0.0,30,3,36.3504,127.3845,187192
263,1,1,3,0,7,2,8,20.0,20.0,40.0,20.0,0.0,33,3,35.7175,127.153,172410
264,1,3,1,5,3,2,10,0.0,0.0,0.0,100.0,0.0,31,3,36.4919,128.8889,442662
265,1,1,2,7,4,3,2,20.0,10.0,10.0,50.0,10.0,43,3,34.816,126.4629,169028
266,0,1,4,0,6,4,1,50.0,0.0,0.0,50.0,0.0,79,3,37.4138,127.5183,1871078
267,1,2,2,0,5,3,8,60.0,0.0,30.0,10.0,0.0,6,3,37.5665,126.978,1406016
268,0,4,2,8,4,8,3,20.0,0.0,0.0,80.0,0.0,75,3,37.4563,126.7052,438663
269,1,4,2,8,5,2,5,50.0,20.0,0.0,30.0,0.0,61,3,36.5184,126.8,323902
270,1,2,1,0,5,3,5,70.0,0.0,0.0,30.0,0.0,35,3,37.5665,126.978,1406016
271,0,0,2,3,6,10,10,60.0,0.0,20.0,20.0,0.0,33,3,36.4919,128.8889,247746
272,1,4,2,1,0,3,3,20.0,50.0,30.0,0.0,0.0,49,3,36.6357,127.4913,257216
273,1,4,1,5,1,2,4,20.0,5.0,5.0,70.0,0.0,10,3,37.5665,126.978,1301333
274,1,3,1,3,5,5,12,70.0,0.0,15.0,15.0,0.0,33,3,35.1796,129.0756,537918
275,1,4,2,8,4,8,10,10.0,50.0,10.0,30.0,0.0,10,3,35.4606,128.2132,527532
276,1,4,4,1,9,5,6,30.0,20.0,20.0,30.0,0.0,15,3,37.5665,126.978,1301333
277,1,4,2,1,9,3,8,0.0,80.0,0.0,20.0,0.0,31,3,37.5665,126.978,1301333
278,1,2,2,8,1,2,4,20.0,30.0,10.0,40.0,0.0,31,3,37.4138,127.5183,2243227
279,0,3,4,7,5,2,5,30.0,5.0,45.0,20.0,0.0,81,3,37.4138,127.5183,2318045
280,1,1,0,1,6,3,3,50.0,50.0,0.0,0.0,0.0,6,3,37.4138,127.5183,1871078
281,0,1,4,5,6,1,2,60.0,0.0,20.0,20.0,0.0,27,3,37.4138,127.5183,1871078
282,0,4,1,5,4,1,3,60.0,0.0,0.0,40.0,0.0,75,3,36.5184,126.8,323902
283,0,4,3,7,5,1,2,30.0,20.0,30.0,20.0,0.0,55,3,37.4138,127.5183,1819701
284,0,2,2,5,6,1,6,60.0,10.0,30.0,0.0,0.0,29,3,33.4996,126.5312,107997
285,1,3,0,1,6,2,2,50.0,50.0,0.0,0.0,0.0,76,3,37.4138,127.5183,2318045
286,1,3,3,8,0,3,6,10.0,20.0,10.0,20.0,40.0,5,3,37.4138,127.5183,2318045
287,1,0,0,5,3,3,8,75.0,20.0,0.0,5.0,0.0,6,3,35.1796,129.0756,376716
288,0,1,1,8,5,1,3,20.0,10.0,10.0,60.0,0.0,5,3,37.4138,127.5183,1871078
289,0,0,1,0,5,1,4,20.0,10.0,10.0,60.0,0.0,5,3,36.6357,127.4913,181330
290,1,2,4,1,6,1,3,30.0,50.0,0.0,20.0,0.0,73,3,37.5665,126.978,1406016
291,0,0,1,3,1,5,8,60.0,20.0,0.0,20.0,0.0,84,3,37.4563,126.7052,362935
292,1,0,2,7,9,1,5,10.0,0.0,50.0,40.0,0.0,24,3,37.4138,127.5183,1677623
293,1,3,2,5,9,2,10,30.0,40.0,0.0,30.0,0.0,52,3,37.4138,127.5183,2318045
294,1,3,3,0,7,2,5,10.0,40.0,20.0,30.0,0.0,79,3,37.5665,126.978,1476224
295,0,1,1,8,0,10,10,20.0,15.0,15.0,50.0,0.0,49,3,36.6357,127.4913,187136
296,1,3,4,0,7,1,4,30.0,30.0,0.0,40.0,0.0,75,3,36.5184,126.8,348173
297,0,1,3,0,6,1,2,30.0,20.0,0.0,50.0,0.0,30,3,36.4919,128.8889,258107
298,0,3,2,1,8,2,4,20.0,20.0,40.0,20.0,0.0,77,3,37.4138,127.5183,2318045
299,0,1,1,0,1,1,8,20.0,40.0,10.0,30.0,0.0,15,3,36.3504,127.3845,187192
300,0,3,4,0,6,5,5,0.0,50.0,0.0,50.0,0.0,12,3,37.4138,127.5183,2318045
301,1,0,1,8,5,2,2,0.0,0.0,30.0,70.0,0.0,49,3,36.5184,126.8,225170
302,1,2,3,0,9,5,10,50.0,20.0,0.0,30.0,0.0,16,3,35.4606,128.2132,502738
303,0,2,1,0,6,1,2,50.0,50.0,0.0,0.0,0.0,63,3,37.5665,126.978,1406016
304,1,1,4,8,5,4,12,40.0,50.0,0.0,10.0,0.0,16,3,37.5665,126.978,1419153
305,0,2,4,8,5,5,5,30.0,40.0,20.0,10.0,0.0,12,3,37.4138,127.5183,2243227
306,1,3,2,5,8,1,3,60.0,0.0,40.0,0.0,0.0,27,3,37.5665,126.978,1476224
307,1,2,4,7,1,2,5,10.0,20.0,30.0,40.0,0.0,83,3,35.1796,129.0756,481534
308,0,4,2,8,7,8,16,50.0,50.0,0.0,0.0,0.0,15,3,37.5665,126.978,1301333
309,0,3,2,7,5,2,6,60.0,0.0,20.0,20.0,0.0,79,3,37.4138,127.5183,2318045
310,1,3,2,8,4,4,15,90.0,0.0,0.0,10.0,0.0,6,3,37.4138,127.5183,2318045
311,1,2,4,5,9,2,4,20.0,20.0,10.0,50.0,0.0,49,3,36.3504,127.3845,218887
312,0,2,1,5,4,1,1,70.0,10.0,0.0,20.0,0.0,0,3,37.8228,128.1555,207692
313,1,3,3,1,8,2,8,0.0,55.0,45.0,0.0,0.0,84,3,37.4138,127.5183,2318045
314,1,1,0,8,4,6,12,80.0,0.0,0.0,20.0,0.0,61,3,37.4138,127.5183,1871078
315,0,1,3,5,6,3,8,30.0,20.0,20.0,30.0,0.0,53,3,37.4138,127.5183,1871078
316,1,3,4,6,3,1,2,10.0,20.0,30.0,40.0,0.0,27,3,35.4606,128.2132,580017
317,0,4,3,5,8,3,12,40.0,15.0,35.0,10.0,0.0,15,3,37.4138,127.5183,1819701
318,1,4,4,1,0,2,5,20.0,50.0,30.0,0.0,0.0,49,3,37.5665,126.978,1301333
319,0,0,1,8,6,3,3,0.0,100.0,0.0,0.0,0.0,47,3,37.4138,127.5183,1677623
320,1,3,2,8,3,4,16,40.0,40.0,10.0,10.0,0.0,49,3,37.4563,126.7052,511852
321,0,4,3,8,8,3,7,10.0,10.0,50.0,30.0,0.0,29,3,37.5665,126.978,1301333
322,1,0,0,8,1,3,4,50.0,40.0,0.0,10.0,0.0,35,3,35.1595,126.8526,190483
323,1,2,3,7,5,1,2,10.0,30.0,50.0,10.0,0.0,27,3,37.5665,126.978,1406016
324,1,3,3,1,0,2,5,20.0,10.0,0.0,70.0,0.0,12,3,37.5665,126.978,1476224
325,0,3,1,1,5,3,6,0.0,80.0,20.0,0.0,0.0,63,3,37.4138,127.5183,2318045
326,1,2,1,7,4,2,15,50.0,0.0,30.0,20.0,0.0,49,3,37.4563,126.7052,477344
327,1,0,4,5,6,5,8,30.0,10.0,50.0,10.0,0.0,27,3,37.4138,127.5183,1677623
328,1,1,3,0,9,3,5,50.0,20.0,0.0,30.0,0.0,3,3,35.4606,128.2132,348910
329,1,3,3,7,1,1,6,0.0,30.0,70.0,0.0,0.0,29,3,36.5184,126.8,348173
330,0,0,4,5,0,6,8,90.0,3.0,5.0,2.0,0.0,6,3,35.1595,126.8526,190483
331,1,3,2,1,0,1,5,10.0,50.0,10.0,30.0,0.0,31,3,35.4606,128.2132,580017
332,0,0,0,8,5,12,12,80.0,10.0,0.0,10.0,0.0,61,3,34.816,126.4629,177840
333,0,4,3,8,6,2,1,50.0,0.0,0.0,50.0,0.0,53,3,36.6357,127.4913,257216
334,0,4,3,1,5,5,3,20.0,60.0,10.0,10.0,0.0,76,3,35.4606,128.2132,527532
335,0,2,1,5,7,2,10,50.0,10.0,10.0,30.0,0.0,49,3,37.4138,127.5183,2243227
336,1,3,2,6,4,5,8,15.0,35.0,0.0,50.0,0.0,82,3,35.4606,128.2132,580017
337,1,2,2,5,7,1,1,30.0,20.0,10.0,10.0,30.0,13,3,37.5665,126.978,1406016
338,0,1,2,6,5,0,3,25.0,25.0,25.0,25.0,0.0,34,3,35.7175,127.153,172410
339,1,1,4,8,8,3,8,35.0,45.0,10.0,10.0,0.0,39,3,37.4138,127.5183,1871078
340,1,3,1,1,5,1,8,50.0,10.0,30.0,10.0,0.0,80,3,34.816,126.4629,309036
341,1,0,0,8,5,4,12,60.0,20.0,0.0,20.0,0.0,61,3,35.1796,129.0756,376716
342,0,1,4,0,9,2,6,10.0,20.0,0.0,70.0,0.0,47,3,37.5665,126.978,1419153
343,0,0,4,4,9,2,8,10.0,10.0,0.0,80.0,0.0,49,3,37.4138,127.5183,1677623
344,0,3,2,0,4,1,3,50.0,15.0,15.0,20.0,0.0,33,3,35.8714,128.6014,418120
345,0,3,3,5,3,2,10,80.0,0.0,0.0,20.0,0.0,27,3,36.4919,128.8889,442662
346,0,0,3,5,9,3,10,40.0,10.0,50.0,0.0,0.0,49,3,36.4919,128.8889,247746
347,0,4,1,0,7,4,5,45.0,0.0,0.0,55.0,0.0,15,3,37.5665,126.978,1301333
348,1,2,2,0,6,2,8,70.0,0.0,0.0,30.0,0.0,61,3,37.4138,127.5183,2243227
349,0,3,1,7,5,5,8,0.0,70.0,0.0,0.0,30.0,24,3,36.4919,128.8889,442662
350,0,1,3,0,6,2,4,50.0,30.0,0.0,20.0,0.0,15,3,37.4563,126.7052,410863
351,1,0,4,3,9,17,17,70.0,20.0,0.0,10.0,0.0,69,3,37.4138,127.5183,1677623
352,0,3,1,6,3,1,2,80.0,0.0,0.0,10.0,10.0,49,3,37.4138,127.5183,2318045
353,1,1,2,8,7,2,3,100.0,0.0,0.0,0.0,0.0,62,3,37.5665,126.978,1419153
354,1,4,2,8,5,5,8,40.0,10.0,20.0,30.0,0.0,30,3,36.4919,128.8889,448137
355,1,0,1,5,3,9,18,80.0,5.0,5.0,10.0,0.0,25,3,37.4138,127.5183,1677623
356,0,0,2,7,9,2,8,50.0,0.0,30.0,20.0,0.0,81,3,35.5384,129.3114,122298
357,0,0,3,8,5,5,5,40.0,30.0,10.0,20.0,0.0,43,3,37.4138,127.5183,1677623
358,1,1,3,5,9,8,12,40.0,30.0,20.0,10.0,0.0,69,3,37.4138,127.5183,1871078
359,1,0,3,5,4,5,5,60.0,0.0,20.0,20.0,0.0,29,3,37.8228,128.1555,163201
360,0,3,4,8,8,10,10,5.0,15.0,10.0,10.0,60.0,29,3,33.4996,126.5312,117422
361,1,4,1,5,6,5,6,20.0,30.0,5.0,45.0,0.0,50,3,37.4138,127.5183,1819701
362,0,3,2,5,1,15,6,70.0,30.0,0.0,0.0,0.0,49,3,37.8228,128.1555,260923
363,0,3,4,5,1,1,1,20.0,40.0,30.0,10.0,0.0,49,3,37.5665,126.978,1476224
364,0,4,1,5,9,2,2,20.0,30.0,50.0,0.0,0.0,55,3,37.4138,127.5183,1819701
365,1,2,4,0,3,2,2,25.0,0.0,0.0,35.0,40.0,47,3,35.1595,126.8526,226190
366,1,4,2,7,1,4,8,10.0,50.0,20.0,20.0,0.0,31,3,37.4138,127.5183,1819701
367,1,0,1,7,5,1,2,100.0,0.0,0.0,0.0,0.0,61,3,37.8228,128.1555,163201
368,0,2,3,8,5,3,5,30.0,0.0,70.0,0.0,0.0,43,3,37.4138,127.5183,2243227
369,1,3,2,0,6,2,5,70.0,30.0,0.0,0.0,0.0,63,3,37.5665,126.978,1476224
370,1,3,2,6,9,12,12,90.0,0.0,0.0,10.0,0.0,61,3,37.5665,126.978,1476224
371,1,2,3,5,6,2,5,50.0,20.0,5.0,25.0,0.0,61,3,35.4606,128.2132,502738
372,0,1,1,6,7,8,2,50.0,50.0,0.0,0.0,0.0,52,3,37.4138,127.5183,1871078
373,1,1,4,0,5,0,5,100.0,0.0,0.0,0.0,0.0,61,3,37.4138,127.5183,1871078
374,1,3,2,8,0,4,2,40.0,0.0,40.0,20.0,0.0,61,3,34.816,126.4629,309036
375,0,2,1,7,7,1,3,50.0,0.0,50.0,0.0,0.0,29,3,35.5384,129.3114,177176
376,1,4,3,0,4,1,1,30.0,30.0,0.0,40.0,0.0,15,3,37.4563,126.7052,438663
377,1,1,3,6,5,5,2,70.0,10.0,0.0,20.0,0.0,33,3,37.4138,127.5183,1871078
378,1,1,1,6,1,3,10,20.0,50.0,20.0,10.0,0.0,14,3,35.7175,127.153,172410
379,1,4,4,1,0,4,7,40.0,30.0,0.0,30.0,0.0,84,3,35.7175,127.153,283963
380,1,1,2,6,4,4,10,30.0,10.0,10.0,50.0,0.0,35,3,37.4138,127.5183,1871078
381,0,1,2,4,5,4,15,70.0,0.0,0.0,30.0,0.0,63,3,37.5665,126.978,1419153
382,0,3,3,1,5,3,10,90.0,5.0,0.0,5.0,0.0,5,3,35.7175,127.153,299487
383,0,3,4,5,9,1,5,50.0,0.0,30.0,20.0,0.0,49,3,37.4563,126.7052,511852
384,1,2,4,8,8,1,3,10.0,0.0,90.0,0.0,0.0,59,3,37.4138,127.5183,2243227
385,0,2,2,3,9,1,5,30.0,10.0,10.0,50.0,0.0,30,3,35.1796,129.0756,481534
386,1,2,1,7,1,5,15,50.0,20.0,10.0,20.0,0.0,26,3,35.4606,128.2132,502738
387,1,2,1,6,9,2,4,50.0,10.0,2.0,38.0,0.0,6,3,36.4919,128.8889,355520
388,1,3,3,6,1,3,4,60.0,10.0,0.0,30.0,0.0,15,3,37.4138,127.5183,2318045
389,1,4,3,1,0,8,10,30.0,20.0,10.0,40.0,0.0,12,3,35.4606,128.2132,527532
390,0,2,1,6,9,4,8,20.0,80.0,0.0,0.0,0.0,63,3,34.816,126.4629,239871
391,1,1,2,7,3,2,4,20.0,20.0,20.0,40.0,0.0,2,3,37.5665,126.978,1419153
392,0,0,1,3,6,2,6,90.0,0.0,10.0,0.0,0.0,84,3,37.4138,127.5183,1677623
393,1,1,1,5,6,2,18,100.0,0.0,0.0,0.0,0.0,61,3,35.5384,129.3114,136439
394,0,3,3,5,8,3,5,0.0,20.0,30.0,50.0,0.0,50,3,35.4606,128.2132,580017
395,1,4,2,0,8,2,8,20.0,20.0,10.0,50.0,0.0,63,3,37.4563,126.7052,438663
396,1,4,1,3,5,1,2,90.0,0.0,10.0,0.0,0.0,83,3,34.816,126.4629,304757
397,1,0,2,4,0,7,7,30.0,30.0,0.0,40.0,0.0,61,3,35.1796,129.0756,376716
398,1,2,1,0,5,5,17,20.0,20.0,20.0,20.0,20.0,63,3,37.4138,127.5183,2243227
399,0,4,1,1,9,6,5,30.0,20.0,30.0,20.0,0.0,75,3,37.8228,128.1555,274254
400,1,2,4,8,6,7,7,15.0,55.0,10.0,20.0,0.0,82,3,35.8714,128.6014,354272
401,0,2,3,0,9,1,5,50.0,20.0,20.0,10.0,0.0,50,3,37.5665,126.978,1406016
402,1,1,3,5,6,1,10,30.0,0.0,20.0,50.0,0.0,70,3,35.1796,129.0756,389098
403,1,3,2,7,9,4,4,80.0,0.0,20.0,0.0,0.0,61,3,36.3504,127.3845,241771
404,0,2,2,1,6,6,5,50.0,50.0,0.0,0.0,0.0,65,3,37.4138,127.5183,2243227
405,0,3,4,8,5,1,1,20.0,20.0,20.0,30.0,10.0,30,3,35.1595,126.8526,239453
406,0,1,1,0,5,1,7,100.0,0.0,0.0,0.0,0.0,74,3,37.4138,127.5183,1871078
407,0,3,4,0,4,2,2,20.0,0.0,0.0,80.0,0.0,31,3,37.5665,126.978,1476224
408,1,2,2,5,0,1,4,60.0,20.0,0.0,20.0,0.0,63,3,37.5665,126.978,1406016
409,1,4,3,8,1,5,7,25.0,15.0,10.0,40.0,10.0,63,3,36.5184,126.8,323902
410,0,2,1,5,6,1,1,50.0,0.0,50.0,0.0,0.0,27,3,35.4606,128.2132,502738
411,0,0,2,3,9,3,8,50.0,10.0,10.0,30.0,0.0,49,3,35.8714,128.6014,281916
412,1,3,4,1,0,1,4,40.0,30.0,0.0,30.0,0.0,5,3,35.1595,126.8526,239453
413,1,1,3,5,6,1,1,100.0,0.0,0.0,0.0,0.0,33,3,34.816,126.4629,169028
414,0,1,1,8,6,2,3,20.0,80.0,0.0,0.0,0.0,60,3,37.4138,127.5183,1871078
415,1,0,1,8,0,0,8,0.0,0.0,50.0,50.0,0.0,5,3,37.5665,126.978,1350822
416,0,1,3,8,5,6,12,50.0,15.0,5.0,30.0,0.0,53,3,36.3504,127.3845,187192
417,1,2,1,0,9,2,4,30.0,0.0,20.0,50.0,0.0,34,3,36.4919,128.8889,355520
418,1,4,4,0,7,4,6,30.0,40.0,0.0,30.0,0.0,10,3,37.5665,126.978,1301333
419,0,0,1,5,1,2,2,10.0,30.0,10.0,50.0,0.0,35,3,35.1796,129.0756,376716
420,0,2,1,6,1,1,3,25.0,50.0,0.0,25.0,0.0,31,3,35.1796,129.0756,481534
421,0,0,0,5,9,3,8,60.0,15.0,5.0,20.0,0.0,6,3,37.5665,126.978,1350822
422,0,0,1,6,9,5,8,70.0,25.0,0.0,5.0,0.0,61,3,36.5184,126.8,225170
423,0,3,1,1,0,3,5,20.0,20.0,20.0,30.0,10.0,75,3,37.4138,127.5183,2318045
424,0,3,3,1,6,1,2,30.0,30.0,0.0,40.0,0.0,49,3,36.5184,126.8,348173
425,1,2,4,5,6,1,4,50.0,50.0,0.0,0.0,0.0,82,3,37.5665,126.978,1406016
426,0,3,4,5,0,1,2,40.0,30.0,0.0,30.0,0.0,15,3,35.5384,129.3114,203819
427,0,3,2,1,9,3,1,30.0,30.0,30.0,10.0,0.0,3,3,34.816,126.4629,309036
428,1,2,3,5,6,1,1,98.0,0.0,0.0,2.0,0.0,61,3,37.4138,127.5183,2243227
429,0,0,1,4,8,5,8,40.0,0.0,20.0,40.0,0.0,79,3,37.5665,126.978,1350822
430,0,0,0,4,0,5,6,10.0,10.0,0.0,80.0,0.0,33,3,33.4996,126.5312,73863
431,1,3,3,8,1,3,8,10.0,80.0,0.0,10.0,0.0,55,3,37.5665,126.978,1476224
432,0,4,1,7,1,2,3,40.0,30.0,10.0,10.0,10.0,49,3,34.816,126.4629,304757
433,0,0,0,5,9,3,10,50.0,10.0,10.0,30.0,0.0,0,3,37.4563,126.7052,362935
434,1,2,3,5,6,2,4,15.0,15.0,20.0,50.0,0.0,69,3,35.1595,126.8526,226190
435,0,4,2,7,4,3,6,20.0,20.0,20.0,30.0,10.0,68,3,37.4563,126.7052,438663
436,0,3,2,6,9,2,6,50.0,10.0,20.0,20.0,0.0,34,3,37.4563,126.7052,511852
437,1,3,4,6,1,2,6,0.0,50.0,0.0,50.0,0.0,30,3,34.816,126.4629,309036
438,1,4,1,0,5,1,3,70.0,10.0,10.0,10.0,0.0,50,3,37.4138,127.5183,1819701
439,1,2,1,8,6,1,3,100.0,0.0,0.0,0.0,0.0,16,3,35.1796,129.0756,481534
440,1,1,3,7,1,4,10,0.0,0.0,90.0,10.0,0.0,57,3,35.8714,128.6014,278986
441,0,3,4,0,5,3,5,10.0,30.0,10.0,50.0,0.0,64,3,36.4919,128.8889,442662
442,0,2,1,0,1,3,5,30.0,20.0,20.0,30.0,0.0,80,3,36.5184,126.8,322451
443,0,0,1,5,3,6,12,80.0,10.0,0.0,10.0,0.0,49,3,37.5665,126.978,1350822
444,0,4,3,5,1,5,5,50.0,20.0,0.0,30.0,0.0,15,3,37.4138,127.5183,1819701
445,1,2,3,1,4,1,2,0.0,80.0,0.0,20.0,0.0,59,3,37.4138,127.5183,2243227
446,0,3,1,6,5,2,5,80.0,0.0,20.0,0.0,0.0,3,3,37.4563,126.7052,511852
447,0,0,0,4,9,14,14,20.0,20.0,20.0,40.0,0.0,49,3,37.4138,127.5183,1677623
448,1,1,3,4,3,3,0,30.0,30.0,0.0,40.0,0.0,6,3,37.4138,127.5183,1871078
449,0,1,1,3,4,2,3,50.0,20.0,20.0,10.0,0.0,10,3,35.8714,128.6014,278986
450,1,1,2,5,6,8,6,10.0,20.0,20.0,50.0,0.0,84,3,37.4138,127.5183,1871078
451,0,3,4,8,5,4,5,20.0,30.0,50.0,0.0,0.0,63,3,37.4138,127.5183,2318045
452,1,1,1,5,1,1,1,100.0,0.0,0.0,0.0,0.0,27,3,35.7175,127.153,172410
453,0,4,2,7,9,1,1,70.0,10.0,0.0,20.0,0.0,61,3,37.4138,127.5183,1819701
454,1,1,4,0,9,0,0,50.0,0.0,0.0,50.0,0.0,79,3,37.4138,127.5183,1871078
455,0,1,1,0,1,4,10,20.0,5.0,30.0,45.0,0.0,0,3,36.3504,127.3845,187192
456,1,3,4,1,5,2,5,30.0,30.0,20.0,20.0,0.0,5,3,37.5665,126.978,1476224
457,0,2,4,0,9,6,7,20.0,20.0,5.0,55.0,0.0,14,3,37.5665,126.978,1406016
458,0,0,2,7,9,2,6,100.0,0.0,0.0,0.0,0.0,0,3,36.4919,128.8889,247746
459,1,1,2,5,0,3,8,30.0,10.0,10.0,50.0,0.0,79,3,35.4606,128.2132,348910
460,0,2,2,5,4,5,7,20.0,30.0,20.0,30.0,0.0,15,3,34.816,126.4629,239871
461,0,4,4,8,8,8,12,10.0,80.0,0.0,10.0,0.0,50,3,35.4606,128.2132,527532
462,0,2,4,0,9,1,7,50.0,50.0,0.0,0.0,0.0,69,3,34.816,126.4629,239871
463,0,3,0,7,1,3,5,50.0,30.0,10.0,10.0,0.0,43,3,35.1595,126.8526,239453
464,0,0,1,5,9,5,7,40.0,10.0,10.0,40.0,0.0,61,3,35.8714,128.6014,281916
465,1,4,1,4,1,3,6,0.0,50.0,0.0,50.0,0.0,15,3,37.4563,126.7052,438663
466,0,2,4,5,9,1,3,60.0,0.0,10.0,30.0,0.0,52,3,37.5665,126.978,1406016
467,1,4,3,8,1,2,4,30.0,40.0,10.0,20.0,0.0,49,3,37.4563,126.7052,438663
468,0,1,3,4,8,2,8,20.0,30.0,20.0,30.0,0.0,71,3,37.5665,126.978,1419153
469,0,2,3,0,9,3,5,30.0,5.0,5.0,60.0,0.0,27,3,37.5665,126.978,1406016
470,1,1,2,6,9,3,6,50.0,50.0,0.0,0.0,0.0,27,3,37.4138,127.5183,1871078
471,0,0,0,8,5,5,7,60.0,0.0,0.0,40.0,0.0,34,3,37.4138,127.5183,1677623
472,0,1,1,6,9,1,1,20.0,20.0,10.0,20.0,30.0,0,3,36.6357,127.4913,187136
473,0,3,4,1,6,1,5,20.0,20.0,50.0,10.0,0.0,31,3,36.6357,127.4913,271144
474,0,4,2,0,8,2,4,50.0,20.0,20.0,10.0,0.0,6,3,36.5184,126.8,323902
475,0,3,4,1,0,4,8,5.0,50.0,30.0,15.0,0.0,49,3,37.5665,126.978,1476224
476,0,2,4,6,1,1,2,0.0,100.0,0.0,0.0,0.0,31,3,35.8714,128.6014,354272
477,1,0,3,5,7,1,3,40.0,50.0,0.0,10.0,0.0,8,3,37.5665,126.978,1350822
478,0,3,2,7,1,2,2,0.0,0.0,100.0,0.0,0.0,5,3,35.4606,128.2132,580017
479,1,0,4,5,1,1,6,90.0,10.0,0.0,0.0,0.0,82,3,36.3504,127.3845,198812
480,0,0,2,6,5,7,12,20.0,30.0,0.0,50.0,0.0,27,3,37.5665,126.978,1350822
481,0,1,2,3,5,4,4,70.0,10.0,10.0,10.0,0.0,15,3,36.6357,127.4913,187136
482,0,2,1,8,5,1,2,90.0,0.0,0.0,10.0,0.0,33,3,37.4138,127.5183,2243227
483,0,1,1,8,3,3,5,50.0,0.0,0.0,50.0,0.0,65,3,35.7175,127.153,172410
484,1,0,2,5,7,3,8,50.0,0.0,0.0,50.0,0.0,61,3,37.5665,126.978,1350822
485,0,0,2,6,5,1,2,50.0,50.0,0.0,0.0,0.0,69,3,37.4138,127.5183,1677623
486,0,0,0,8,6,3,6,0.0,10.0,10.0,80.0,0.0,15,3,37.4138,127.5183,1677623
487,0,2,4,1,0,1,2,30.0,50.0,0.0,20.0,0.0,65,3,37.5665,126.978,1406016
488,1,1,1,6,7,1,2,100.0,0.0,0.0,0.0,0.0,6,3,37.5665,126.978,1419153
489,1,0,1,6,8,2,2,0.0,0.0,0.0,100.0,0.0,36,3,35.8714,128.6014,281916
490,0,1,2,5,6,3,6,30.0,35.0,20.0,15.0,0.0,0,3,35.5384,129.3114,136439
491,1,3,2,1,5,2,11,45.0,10.0,15.0,30.0,0.0,37,3,37.4138,127.5183,2318045
492,0,0,0,5,4,2,2,50.0,0.0,0.0,50.0,0.0,0,3,35.1796,129.0756,376716
493,1,0,1,8,1,3,6,10.0,40.0,10.0,40.0,0.0,84,3,35.8714,128.6014,281916
494,1,3,3,8,5,4,14,60.0,20.0,0.0,20.0,0.0,12,3,36.6357,127.4913,271144
495,1,1,2,5,0,3,12,60.0,20.0,0.0,10.0,10.0,61,3,37.4138,127.5183,1871078
496,0,4,3,5,9,3,2,20.0,30.0,20.0,30.0,0.0,49,3,36.48,127.289,37106
497,1,2,3,0,9,3,8,50.0,20.0,10.0,20.0,0.0,49,3,37.4138,127.5183,2243227
498,1,0,1,3,7,5,10,0.0,0.0,100.0,0.0,0.0,53,3,36.5184,126.8,225170
499,0,4,1,1,5,1,3,20.0,10.0,50.0,20.0,0.0,49,3,36.6357,127.4913,257216
500,0,3,3,8,8,2,3,30.0,10.0,10.0,50.0,0.0,63,3,35.5384,129.3114,203819
501,1,2,2,4,3,3,10,20.0,30.0,20.0,30.0,0.0,15,3,35.8714,128.6014,354272
502,1,3,2,5,6,2,3,40.0,40.0,10.0,10.0,0.0,64,3,33.4996,126.5312,117422
503,0,4,2,0,6,2,14,50.0,10.0,30.0,10.0,0.0,30,3,37.4138,127.5183,1819701
504,0,4,2,1,0,6,10,50.0,20.0,20.0,10.0,0.0,61,3,37.4138,127.5183,1819701
505,1,4,2,8,1,6,6,40.0,0.0,50.0,10.0,0.0,31,3,35.1595,126.8526,184047
506,1,0,1,7,9,3,8,35.0,0.0,50.0,15.0,0.0,51,3,35.1595,126.8526,190483
507,1,2,4,0,5,1,3,10.0,20.0,5.0,30.0,35.0,12,3,37.4138,127.5183,2243227
508,0,2,1,5,9,5,8,55.0,5.0,20.0,20.0,0.0,49,3,37.5665,126.978,1406016
509,0,2,2,1,7,2,2,30.0,30.0,10.0,30.0,0.0,5,3,35.1796,129.0756,481534
510,0,1,2,0,9,5,10,20.0,10.0,40.0,30.0,0.0,34,3,35.4606,128.2132,348910
511,1,4,1,0,1,3,6,20.0,20.0,30.0,30.0,0.0,55,3,37.5665,126.978,1301333
512,1,1,2,8,5,4,2,40.0,0.0,0.0,60.0,0.0,52,3,37.4563,126.7052,410863
513,0,4,1,1,7,1,2,40.0,20.0,20.0,20.0,0.0,52,3,37.4138,127.5183,1819701
514,1,3,2,5,4,6,10,50.0,30.0,5.0,15.0,0.0,15,3,36.6357,127.4913,271144
515,1,4,3,1,5,4,12,50.0,20.0,20.0,10.0,0.0,31,3,35.4606,128.2132,527532
516,0,2,2,0,8,2,3,10.0,20.0,70.0,0.0,0.0,12,3,37.5665,126.978,1406016
517,0,2,2,6,4,3,5,30.0,10.0,30.0,30.0,0.0,52,3,34.816,126.4629,239871
518,0,2,1,5,7,3,3,80.0,8.0,2.0,10.0,0.0,49,3,37.4138,127.5183,2243227
519,0,4,2,1,4,3,2,30.0,50.0,0.0,20.0,0.0,52,3,37.5665,126.978,1301333
520,1,4,1,3,1,2,10,30.0,10.0,5.0,30.0,25.0,31,3,36.5184,126.8,323902
521,1,1,2,8,7,1,2,100.0,0.0,0.0,0.0,0.0,56,3,37.5665,126.978,1419153
