,userId,관심레저활동1순위값,관심레저활동2순위값,관심레저활동3순위값,관심레저활동4순위값,관심레저활동5순위값
20212,53338880,영화관 관람,등산 직접 하기,신문-잡지보기,없음,없음
20213,53338981,종교활동,수다-잡담하기,없음,없음,없음
20214,53339075,골프 영상 시청,음악-라디오 감상,국내 프로스포츠 영상 시청,해외 프로스포츠 영상 시청,걷기-속보-조깅 직접 하기
20215,53339093,걷기-속보-조깅 직접 하기,국내 여행,산책-걷기,없음,없음
20216,53339483,골프 직접 하기,게임,e스포츠 영상 시청,SNS -인터넷 커뮤니티 활동,없음
20217,53339691,미용,없음,없음,없음,없음
20218,53339886,걷기-속보-조깅 직접 하기,기타 자기계발-자기관리,기타 스포츠-운동 직접하기,등산 직접 하기,해외 프로스포츠 영상 시청
20219,53339896,국내 프로스포츠 현장 관람,해외 프로스포츠 영상 시청,영화관 관람,라켓스포츠 직접 하기,골프 직접 하기
20220,53340072,국내 프로스포츠 영상 시청,해외 프로스포츠 영상 시청,기타 자기계발-자기관리,독서,없음
20221,53340124,낮잠자기,헬스-보디빌딩 직접 하기,없음,없음,없음
20222,53340187,음악 직접 활동 및 수강하기,영상 컨텐츠 시청,음악-라디오 감상,낮잠자기,산책-걷기
20223,53340202,헬스-보디빌딩 직접 하기,게임,수다-잡담하기,없음,없음
20224,53340238,라켓스포츠 직접 하기,드라이브,없음,없음,없음
20225,53340310,헬스-보디빌딩 직접 하기,게임,라켓스포츠 직접 하기,영상 컨텐츠 시청,없음
20226,53340321,국내 여행,만화책 보기,낮잠자기,없음,없음
20227,53340393,사회봉사활동,산책-걷기,국내 여행,없음,없음
20228,53340614,영상 컨텐츠 시청,온천-사우나-찜질방,구기스포츠 직접 하기,만화책 보기,게임
20229,53340645,낚시,국내 프로스포츠 영상 시청,국내 여행,없음,없음
20230,53340828,쇼핑,해외여행,독서,수다-잡담하기,맛집-카페 탐방
20231,53341022,반려동물 돌보기,없음,없음,없음,없음
20232,53341168,수다-잡담하기,가족-친지 만남,쇼핑,음주-유흥,골프 직접 하기
20233,53341203,보드게임-퍼즐-바둑-장기-체스 등,없음,없음,없음,없음
20234,53341267,해외여행,영상 컨텐츠 시청,음악-라디오 감상,사진 촬영,산책-걷기
20235,53341299,걷기-속보-조깅 직접 하기,수영 직접 하기,영상 컨텐츠 시청,산책-걷기,맛집-카페 탐방
20236,53341424,인테리어,없음,없음,없음,없음
20237,53341539,라켓스포츠 직접 하기,자전거-싸이클-산악자전거 직접 타기,없음,없음,없음
20238,53341556,소풍-피크닉,반려동물 돌보기,사회봉사활동,국내 여행,수다-잡담하기
20239,53341572,헬스-보디빌딩 직접 하기,종교활동,가족-친지 만남,독서,수다-잡담하기
20240,53341677,친구-이성친구 만남,계모임-동창회-사교모임,음주-유흥,없음,없음
20241,53342068,산책-걷기,종교활동,댄스스포츠 직접 하기,사회봉사활동,없음
20242,53342135,골프 직접 하기,온천-사우나-찜질방,등산 직접 하기,골프 영상 시청,계모임-동창회-사교모임
20243,53342333,낮잠자기,영상 컨텐츠 시청,만화책 보기,국내 여행,박물관 관람
20244,53342481,산책-걷기,걷기-속보-조깅 직접 하기,국내 여행,온천-사우나-찜질방,해외여행
20245,53342564,소풍-피크닉,요가-필라테스 직접 하기,없음,없음,없음
20246,53342594,쇼핑,영상 컨텐츠 시청,없음,없음,없음
20247,53342850,영상 컨텐츠 시청,가족-친지 만남,맛집-카페 탐방,테마파크-시설 방문,계모임-동창회-사교모임
20248,53342905,맛집-카페 탐방,쇼핑,음악-라디오 감상,영상 컨텐츠 시청,영화관 관람
20249,53343045,영상 컨텐츠 시청,음주-유흥,없음,없음,없음
20250,53343066,걷기-속보-조깅 직접 하기,친구-이성친구 만남,만화책 보기,계모임-동창회-사교모임,없음
20251,53343133,쇼핑,걷기-속보-조깅 직접 하기,산책-걷기,독서,없음
20252,53343176,걷기-속보-조깅 직접 하기,수영 직접 하기,국내 여행,없음,없음
20253,53343351,걷기-속보-조깅 직접 하기,산책-걷기,쇼핑,낮잠자기,자전거-싸이클-산악자전거 직접 타기
20254,53343475,게임,영상 컨텐츠 시청,낮잠자기,e스포츠 영상 시청,국내 프로스포츠 영상 시청
20255,53343709,국내 여행,없음,없음,없음,없음
20256,53343710,영상 컨텐츠 시청,독서,음악-라디오 감상,쇼핑,가족-친지 만남
20257,53343734,생활공예-원예,종교활동,쇼핑,없음,없음
20258,53343809,등산 직접 하기,가족-친지 만남,해외여행,없음,없음
20259,53343850,영상 컨텐츠 시청,국내 프로스포츠 영상 시청,맛집-카페 탐방,어학-기술-자격증 취득,산책-걷기
20260,53343854,영화관 관람,산책-걷기,맛집-카페 탐방,독서,음악-라디오 감상
20261,53343862,기타 스포츠-운동 직접하기,국내 여행,없음,없음,없음
20262,53343943,캠핑-차박,음악-라디오 감상,친구-이성친구 만남,가족-친지 만남,등산 직접 하기
20263,53343967,독서,영상 컨텐츠 시청,산책-걷기,줄넘기-맨손체조-스트레칭 직접 하기,가족-친지 만남
20264,53344092,종교활동,없음,없음,없음,없음
20265,53344103,SNS -인터넷 커뮤니티 활동,계모임-동창회-사교모임,미용,음악 공연 관람,게임
20266,53344211,게임,음악-라디오 감상,드라이브,맛집-카페 탐방,가족-친지 만남
20267,53344234,무도-격투기 직접 하기,요리-베이킹,독서,없음,없음
20268,53344360,라켓스포츠 직접 하기,음주-유흥,구기스포츠 직접 하기,없음,없음
20269,53344503,댄스스포츠 직접 하기,SNS -인터넷 커뮤니티 활동,영상 컨텐츠 시청,요가-필라테스 직접 하기,기타 자기계발-자기관리
20270,53344602,영상 컨텐츠 시청,친구-이성친구 만남,낮잠자기,맛집-카페 탐방,음악-라디오 감상
20271,53344638,음악 공연 관람,가족-친지 만남,국내 여행,신문-잡지보기,산책-걷기
20272,53344644,요가-필라테스 직접 하기,영화관 관람,없음,없음,없음
20273,53344657,영상 컨텐츠 시청,헬스-보디빌딩 직접 하기,수영 직접 하기,없음,없음
20274,53344920,춤-무용 직접 활동 및 수강하기,수다-잡담하기,사회봉사활동,드라이브,연극-뮤지컬 관람
20275,53344970,국내 여행,해외 프로스포츠 영상 시청,기타 스포츠 영상-현장 관람,없음,없음
20276,53345158,국내 여행,없음,없음,없음,없음
20277,53345222,게임,영상 컨텐츠 시청,없음,없음,없음
20278,53345523,낮잠자기,게임,만화책 보기,없음,없음
20279,53346052,라켓스포츠 직접 하기,댄스스포츠 직접 하기,요가-필라테스 직접 하기,걷기-속보-조깅 직접 하기,계모임-동창회-사교모임
20280,53346096,등산 직접 하기,없음,없음,없음,없음
20281,53346493,산책-걷기,쇼핑,낮잠자기,없음,없음
20282,53346815,쇼핑,만화책 보기,음악-라디오 감상,독서,산책-걷기
20283,53346886,SNS -인터넷 커뮤니티 활동,쇼핑,친구-이성친구 만남,수다-잡담하기,해외여행
20284,53346960,골프 직접 하기,헬스-보디빌딩 직접 하기,독서,없음,없음
20285,53347464,국내 여행,가족-친지 만남,친구-이성친구 만남,소풍-피크닉,해외여행
20286,53347497,국내 프로스포츠 영상 시청,낮잠자기,없음,없음,없음
20287,53347634,낮잠자기,수다-잡담하기,쇼핑,영상 컨텐츠 시청,가족-친지 만남
20288,53347693,골프 직접 하기,영화관 관람,독서,없음,없음
20289,53347763,낮잠자기,수다-잡담하기,만화책 보기,친구-이성친구 만남,SNS -인터넷 커뮤니티 활동
20290,53347977,영상 컨텐츠 시청,쇼핑,국내 프로스포츠 영상 시청,생활공예-원예,낮잠자기
20291,53347998,헬스-보디빌딩 직접 하기,걷기-속보-조깅 직접 하기,드라이브,요리-베이킹,없음
20292,53348046,영상 컨텐츠 시청,낮잠자기,친구-이성친구 만남,없음,없음
20293,53348322,만화책 보기,영상 컨텐츠 시청,쇼핑,없음,없음
20294,53348371,영상 컨텐츠 시청,산책-걷기,수다-잡담하기,친구-이성친구 만남,어학-기술-자격증 취득
20295,53348399,낮잠자기,드라이브,쇼핑,영상 컨텐츠 시청,기타 스포츠-운동 직접하기
20296,53348432,라켓스포츠 직접 하기,없음,없음,없음,없음
20297,53348494,산책-걷기,없음,없음,없음,없음
20298,53348653,수영 직접 하기,없음,없음,없음,없음
20299,53348706,독서,없음,없음,없음,없음
20300,53348729,걷기-속보-조깅 직접 하기,골프 직접 하기,골프 영상 시청,생활공예-원예,없음
20301,53348801,걷기-속보-조깅 직접 하기,골프 직접 하기,수영 직접 하기,골프 영상 시청,미술 직접 활동 및 수강하기
20302,53348978,캠핑-차박,국내 프로스포츠 영상 시청,낮잠자기,온천-사우나-찜질방,국내 여행
20303,53349078,영화관 관람,수집,만화책 보기,게임,독서
20304,53349165,친구-이성친구 만남,게임,해외여행,없음,없음
20305,53349171,국내 프로스포츠 영상 시청,SNS -인터넷 커뮤니티 활동,없음,없음,없음
20306,53349324,낮잠자기,없음,없음,없음,없음
20307,53349366,인테리어,영상 컨텐츠 시청,음악-라디오 감상,쇼핑,음주-유흥
20308,53349405,쇼핑,없음,없음,없음,없음
20309,53349523,게임,국내 프로스포츠 영상 시청,낮잠자기,없음,없음
20310,53349861,수다-잡담하기,친구-이성친구 만남,가족-친지 만남,드라이브,줄넘기-맨손체조-스트레칭 직접 하기
20311,53349936,낮잠자기,산책-걷기,어학-기술-자격증 취득,없음,없음
20312,53349966,드라이브,없음,없음,없음,없음
20313,53350067,걷기-속보-조깅 직접 하기,게임,낮잠자기,국내 프로스포츠 영상 시청,음악-라디오 감상
20314,53350180,산책-걷기,드라이브,신문-잡지보기,맛집-카페 탐방,음악-라디오 감상
20315,53350228,SNS -인터넷 커뮤니티 활동,친구-이성친구 만남,드라이브,음주-유흥,가족-친지 만남
20316,53350284,기타 스포츠 영상-현장 관람,산책-걷기,낮잠자기,국내 여행,국내 프로스포츠 영상 시청
20317,53350411,영상 컨텐츠 시청,쇼핑,국내 여행,영화관 관람,걷기-속보-조깅 직접 하기
20318,53350439,자전거-싸이클-산악자전거 직접 타기,온천-사우나-찜질방,해외 프로스포츠 영상 시청,산책-걷기,영상 컨텐츠 시청
20319,53351055,음악 공연 관람,맛집-카페 탐방,어학-기술-자격증 취득,쇼핑,온천-사우나-찜질방
20320,53351640,사회봉사활동,국내 여행,가족-친지 만남,산책-걷기,없음
20321,53351655,영상 컨텐츠 시청,반려동물 돌보기,수다-잡담하기,음주-유흥,계모임-동창회-사교모임
20322,53352003,걷기-속보-조깅 직접 하기,헬스-보디빌딩 직접 하기,국내 여행,친구-이성친구 만남,종교활동
20323,53352010,수다-잡담하기,친구-이성친구 만남,종교활동,국내 여행,없음
20324,53352152,줄넘기-맨손체조-스트레칭 직접 하기,자전거-싸이클-산악자전거 직접 타기,SNS -인터넷 커뮤니티 활동,테마파크-시설 방문,음악 공연 관람
20325,53352280,국내 여행,없음,없음,없음,없음
20326,53352339,영화관 관람,산책-걷기,걷기-속보-조깅 직접 하기,댄스스포츠 직접 하기,수다-잡담하기
20327,53352364,산책-걷기,골프 직접 하기,낮잠자기,온천-사우나-찜질방,영화관 관람
20328,53352447,음악 공연 관람,헬스-보디빌딩 직접 하기,국내 프로스포츠 현장 관람,영화관 관람,국내 프로스포츠 영상 시청
20329,53352518,가족-친지 만남,수다-잡담하기,걷기-속보-조깅 직접 하기,없음,없음
20330,53352536,반려동물 돌보기,어학-기술-자격증 취득,헬스-보디빌딩 직접 하기,게임,없음
20331,53352544,수영 직접 하기,국내 여행,어학-기술-자격증 취득,독서,SNS -인터넷 커뮤니티 활동
20332,53352692,가족-친지 만남,산책-걷기,드라이브,계모임-동창회-사교모임,맛집-카페 탐방
20333,53352870,만화책 보기,낮잠자기,산책-걷기,영화관 관람,드라이브
20334,53352996,수다-잡담하기,친구-이성친구 만남,산책-걷기,계모임-동창회-사교모임,드라이브
20335,53353005,독서,게임,없음,없음,없음
20336,53353025,영상 컨텐츠 시청,e스포츠 영상 시청,낮잠자기,게임,없음
20337,53353058,가족-친지 만남,국내 여행,온천-사우나-찜질방,볼링_ 당구-포켓볼 직접 하기,줄넘기-맨손체조-스트레칭 직접 하기
20338,53353122,독서,국내 프로스포츠 영상 시청,없음,없음,없음
20339,53353185,걷기-속보-조깅 직접 하기,쇼핑,친구-이성친구 만남,없음,없음
20340,53353364,국내 여행,음악 공연 관람,요리-베이킹,드라이브,골프 직접 하기
20341,53353385,독서,영상 컨텐츠 시청,국내 프로스포츠 영상 시청,영화관 관람,맛집-카페 탐방
20342,53353426,독서,맛집-카페 탐방,박물관 관람,쇼핑,미술관-전시관 관람
20343,53353434,구기스포츠 직접 하기,격투 스포츠 영상 시청,없음,없음,없음
20344,53353553,미용,국내 여행,요리-베이킹,가족-친지 만남,계모임-동창회-사교모임
20345,53353796,쇼핑,없음,없음,없음,없음
20346,53353829,수영 직접 하기,없음,없음,없음,없음
20347,53353908,골프 직접 하기,없음,없음,없음,없음
20348,53353954,드라이브,없음,없음,없음,없음
20349,53353986,걷기-속보-조깅 직접 하기,없음,없음,없음,없음
20350,53354034,독서,생활공예-원예,종교활동,사회봉사활동,쇼핑
20351,53354102,영상 컨텐츠 시청,독서,친구-이성친구 만남,쇼핑,산책-걷기
20352,53354569,국내 여행,등산 직접 하기,산책-걷기,없음,없음
20353,53354726,반려동물 돌보기,SNS -인터넷 커뮤니티 활동,게임,친구-이성친구 만남,영상 컨텐츠 시청
20354,53354748,맛집-카페 탐방,영화관 관람,게임,없음,없음
20355,53354784,줄넘기-맨손체조-스트레칭 직접 하기,없음,없음,없음,없음
20356,53354869,구기스포츠 직접 하기,낮잠자기,게임,국내 여행,없음
20357,53354904,산책-걷기,온천-사우나-찜질방,어학-기술-자격증 취득,국내 여행,종교활동
20358,53355101,계모임-동창회-사교모임,요가-필라테스 직접 하기,쇼핑,없음,없음
